,avg_assessment_accuracy,avg_assessment_time,prev_assessment_accuracy,tot_time_playing_game
8711,0.16464757709251102,84267.94273127754,1.0,144183645
8712,0.21317427385892115,79973.78838174274,1.0,164730295
8713,0.18026315789473685,71261.21403508772,0.0,165766058
8714,,,,14470818
8715,0.1999999999999995,64927.742690058476,,43828487
8716,0.36091954022988465,57185.96666666667,,79283412
8717,0.2841628959276015,51087.248091603054,,132994789
8718,0.3143968871595328,47965.906040268455,0.5,228665520
8719,0.3404682274247489,52231.82647058823,0.5,237939194
8720,0.2985337243401757,48298.062827225134,0.0,248822615
8721,0.3025108225108218,46694.30281690141,0.3333333333333333,263579088
8722,0.2759873617693516,44450.09071274298,0.0,459292389
8723,0.2731364275668067,42616.25242718447,0.25,613503834
8724,0.27096876991714414,41533.0506993007,,753609319
8725,0.23005952380952335,42497.661654135336,0.0,775594219
8726,0.24805555555555514,41726.052186177716,0.5,795250893
8727,,,,0
8728,,,,0
8729,,,,1855545684
8730,1.0,12549.84375,1.0,1855947279
8731,0.8076923076923077,10207.403846153846,0.5,2102723599
8732,,,,19436647
8733,1.0,20769.241379310344,1.0,55297772
8734,1.0,21200.65671641791,1.0,74505651
8735,0.9305555555555556,20015.694444444445,0.0,74526337
8736,0.6090909090909091,20796.97272727273,0.0,116340993
8737,0.6814814814814815,24255.859259259258,1.0,217739829
8738,0.45098039215686275,33317.294117647056,0.0,251037416
8739,,,,51558908
8740,,,,12237384
8741,,,,5630050
8742,1.0,7853.0,1.0,5755698
8743,,,,4551926
8744,,,,15768467
8745,0.5,29020.866666666665,0.5,17509719
8746,,,,13708126
8747,,,,36630244
8748,,,,6181125
8749,1.0,10201.861111111111,1.0,37686743
8750,,,,5439941
8751,1.0,24825.42105263158,1.0,17817962
8752,1.0,20245.980392156864,1.0,31942959
8753,1.0,17453.796875,1.0,32027457
8754,0.5039370078740157,24924.27559055118,0.0,89267905
8755,0.6012658227848101,21959.1582278481,1.0,177945093
8756,0.5808080808080808,21862.39898989899,0.5,178804301
8757,,,,93215416
8758,1.0,13574.232558139534,1.0,93799108
8759,,,,4962825
8760,,,,0
8761,,,,36731271
8762,0.5,20485.36842105263,0.5,37509715
8763,0.3333333333333333,16287.894736842105,0.0,38355547
8764,,,,2841996
8765,0.0,40168.67796610169,0.0,134474507
8766,,,,0
8767,0.5,14021.130434782608,0.5,4186372
8768,0.3194444444444444,12633.986111111111,0.0,4451047
8769,0.16911764705882354,20651.808823529413,0.0,11187965
8770,0.24666666666666667,19350.08,1.0,13575904
8771,,9004.862068965518,,79585604
8772,,,,0
8773,1.0,23826.34693877551,1.0,42060580
8774,,,,47114987
8775,1.0,9677.285714285714,1.0,338705
8776,,,,0
8777,0.33333333333333354,29074.422222222223,0.3333333333333333,1308349
8778,0.6341463414634148,23253.280487804877,1.0,1906769
8779,0.5873015873015873,23025.880952380954,0.5,2901261
8780,0.46540880503144655,22612.64150943396,0.0,3595410
8781,0.24376163873370366,95968.00558659217,0.06666666666666668,34356546
8782,0.32316666666666477,88516.8875,1.0,35406755
8783,,,,29309041
8784,1.0,17410.117647058825,1.0,51599628
8785,1.0,19064.328125,1.0,72308022
8786,1.0,16833.1875,,279871972
8787,,,,15689109
8788,1.0,10925.962962962964,1.0,41105632
8789,1.0,13394.887096774193,1.0,42449403
8790,0.5793650793650766,41944.53571428572,0.3333333333333333,65246610
8791,0.6376068376068352,37567.846153846156,1.0,71471638
8792,,,,37261907
8793,0.5,27365.526315789473,0.5,79685470
8794,0.703125,22776.909090909092,,82377717
8795,,,,9801767
8796,1.0,11403.214285714286,1.0,318240632
8797,0.5478927203065145,15455.326086956522,,352227343
8798,0.2942386831275726,21114.958083832335,0.0,535957019
8799,0.32269503546099343,19081.269430051812,0.5,541057389
8800,0.255977496483826,18061.871900826445,0.0,542848978
8801,0.38773148148148184,17097.33447098976,1.0,549436222
8802,0.4672708962739177,17612.934523809523,1.0,564252381
8803,,,,5509751
8804,1.0,23378.405405405407,1.0,11133382
8805,0.6201550387596912,20282.68604651163,0.3333333333333333,41419966
8806,0.6765676567656778,18374.039603960395,1.0,41531433
8807,,,,168054680
8808,0.0,26238.365384615383,0.0,742961479
8809,0.12061068702290058,30872.625954198473,0.2,745641398
8810,0.2708860759493669,27204.62658227848,1.0,806160832
8811,0.1705179282868525,260808.187250996,0.0,870556854
8812,0.1480968858131487,228559.01038062284,0.0,871147553
8813,0.2377708978328173,205915.63777089783,1.0,871604750
8814,0.31611111111111106,182935.06010928962,,875403839
8815,,,,26931013
8816,,,,17238928
8817,0.0,41422.25,0.0,1318635142
8818,0.4666666666666667,35718.188888888886,1.0,1319861511
8819,0.6220472440944882,30073.79527559055,1.0,1320466246
8820,0.16666666666666663,24799.33870967742,0.16666666666666666,20306617
8821,0.45035460992907794,20408.702127659573,1.0,20687476
8822,0.31803751803751934,21924.563636363637,0.14285714285714285,27393103
8823,,,,63048099
8824,,,,61069212
8825,0.0,19499.3,,70761974
8826,0.47058823529411764,16034.148148148148,1.0,71042839
8827,0.48514851485148514,18548.240384615383,0.5,72106012
8828,0.6090225563909775,17041.61151079137,,101104458
8829,0.6829268292682927,17454.358823529412,1.0,101702915
8830,0.5463378176382673,21534.056768558952,0.16666666666666666,103666973
8831,0.5731364275668084,20812.77366255144,1.0,103793178
8832,0.48511904761904856,21475.944055944055,0.0,122675099
8833,0.453051643192491,28023.23268698061,0.3333333333333333,126649366
8834,0.49435763888889145,26756.19230769231,1.0,126967894
8835,0.5409771473601284,25655.696969696968,1.0,127539273
8836,0.5713760117733648,24638.24183006536,1.0,127841932
8837,0.5833333333333354,24165.542372881355,1.0,146740051
8838,0.5090511860174799,26830.05185185185,0.0,260155591
8839,0.5408639813193244,25897.80762564991,1.0,264139927
8840,0.5518518518518535,25427.172588832487,1.0,264224351
8841,0.5615942028985523,25023.451986754968,1.0,274352759
8842,0.5010899925063064,32074.605673758866,0.14285714285714285,352750819
8843,0.528094593723827,31298.906040268455,1.0,353455907
8844,0.5262808921036812,31712.17713567839,0.5,355381115
8845,0.5141501440433853,31613.65959952886,0.3333333333333333,361100099
8846,0.5215287049399226,31256.83874709977,1.0,361203497
8847,0.521182266009855,30903.011415525114,0.5,364341474
8848,0.5201846346424686,30325.043525571273,0.5,488021127
8849,0.534956020624813,29863.436708860758,1.0,488462950
8850,0.5488450787111986,29382.580348004096,1.0,490505402
8851,0.557950122531356,29197.227683049146,1.0,510041338
8852,0.5775588924094252,32164.8322147651,1.0,522880036
8853,0.591732126214887,31678.667284522708,1.0,549121511
8854,0.5999347684279213,31325.058128973662,1.0,549429118
8855,0.610256736146418,30955.329203539823,1.0,549919751
8856,0.6220263774189593,30497.741630901288,1.0,702293967
8857,0.6180538993560717,30796.31976744186,0.5,714554348
8858,,,,430960037
8859,,,,14929251
8860,,1343.6,,3645709
8861,,4423.909090909091,,85766872
8862,0.0,12565.391304347826,0.0,87229629
8863,0.17777777777777787,13510.348837209302,0.3333333333333333,108068689
8864,0.13605442176870755,13277.752293577982,0.0,171337632
8865,0.36815920398009955,12447.427586206897,1.0,171695234
8866,0.48686868686868695,11945.119318181818,1.0,171992698
8867,,,,0
8868,,1313.1,,256316313
8869,0.0,63825.99024390244,0.0,269374379
8870,,,,73255190
8871,1.0,23706.235294117647,1.0,74061202
8872,,,,7049791
8873,0.0,32005.866666666665,0.0,27707478
8874,0.1666666666666665,34249.58536585366,0.16666666666666666,31087727
8875,0.4305555555555554,26340.933333333334,1.0,66521965
8876,0.5533769063180827,23765.254901960783,1.0,66997137
8877,0.6265938069216758,21988.22950819672,1.0,67384899
8878,0.6048265460030166,21307.552036199097,0.5,81498766
8879,0.4932349323493235,21472.435424354244,0.0,96922374
8880,0.4100204498977505,24015.18711656442,0.0,136669524
8881,0.3366918555835432,26423.926952141057,0.0,388433044
8882,0.2831920903954802,29339.343220338982,0.0,436480715
8883,0.2869281045751641,28196.154901960785,0.3333333333333333,826262053
8884,0.2552660152008682,31112.399022801303,0.1,851924099
8885,0.23049019607843102,30584.295588235294,0.0,867110681
8886,0.2220018885741262,29633.088483146068,,867412119
8887,,,,8344365
8888,1.0,8266.153846153846,1.0,13397253
8889,,1453.0,,61623390
8890,,16772.777777777777,,25209914
8891,0.16666666666666655,37320.90476190476,,48089125
8892,0.39752252252252246,34401.56175298805,1.0,48886527
8893,0.5100732600732599,31981.466666666667,1.0,49366453
8894,0.4162929745889386,30027.730061349692,0.0,50040775
8895,,,,47472247
8896,1.0,15551.892857142857,1.0,57541270
8897,1.0,15405.8,1.0,81403897
8898,0.5881147540983607,29487.918032786885,0.25,86681751
8899,0.6859375,26358.9875,1.0,134230803
8900,,,,4990827
8901,,,,32098068
8902,,,,127699926
8903,0.5,31207.814814814814,0.5,692793173
8904,0.686046511627907,26951.232558139534,1.0,918147253
8905,0.24081632653061225,71633.05714285714,0.0,933379546
8906,,35033.40625,,1385742187
8907,1.0,27739.436974789915,1.0,1529544399
8908,1.0,24163.059782608696,1.0,1530689409
8909,,,,4818035694
8910,,,,19018062
8911,,,,35226163
8912,1.0,16089.030303030304,1.0,35757101
8913,1.0,13304.709677419354,1.0,36051055
8914,1.0,12679.814159292035,1.0,72503101
8915,,,,34702058
8916,1.0,18039.244444444445,1.0,35513824
8917,,,,24265212
8918,1.0,11828.4,1.0,28660569
8919,0.25510204081632654,31331.20408163265,0.0,40186868
8920,,23132.763157894737,,325240438
8921,1.0,19501.475409836065,1.0,449771795
8922,,10769.0,,905768
8923,0.0,13272.203389830509,0.0,1782672
8924,,,,28959214
8925,0.125,50979.61363636364,0.125,33445420
8926,0.35294117647058826,40728.83193277311,1.0,135782670
8927,,,,5709701
8928,0.5,8177.055555555556,0.5,5856888
8929,0.7428571428571429,8625.657894736842,,22888348
8930,0.881578947368421,14236.784810126583,1.0,46405861
8931,,,,0
8932,1.0,16147.728813559323,1.0,14160519
8933,1.0,16137.411764705883,1.0,37653392
8934,0.6107784431137725,19937.754491017964,0.0,39336981
8935,0.6486486486486487,18720.924324324325,1.0,39470747
8936,0.36741154562383427,43322.75139664805,0.06666666666666668,52863299
8937,0.3895777178796029,42153.474393530996,1.0,57648643
8938,0.41024305555555385,40926.080729166664,1.0,57725319
8939,,,,650208788
8940,1.0,16951.848484848484,1.0,673973786
8941,1.0,16359.265625,1.0,684266716
8942,0.6590330788804047,26281.3893129771,0.3333333333333333,686662585
8943,0.8206157965194097,26266.734939759037,1.0,731341671
8944,0.5660203139427508,32073.67590027701,0.0,770715571
8945,0.601357082273112,30260.679389312976,1.0,800165204
8946,0.5383447228549727,29837.04783599089,0.0,823574658
8947,,,,2776228
8948,0.0,43874.867469879515,0.0,21267610
8949,0.13541666666666666,38935.71875,1.0,30078925
8950,0.05138339920948617,69423.49802371541,0.0,43905241
8951,0.1864406779661017,62148.38644067797,1.0,78012240
8952,0.22388059701492538,57692.065671641794,0.5,84975809
8953,0.2896174863387978,53644.32240437158,1.0,102497808
8954,0.345088161209068,50665.964735516376,1.0,208373496
8955,0.4009216589861751,48166.55760368663,1.0,265124632
8956,,,,58907985
8957,,,,571474
8958,1.0,11120.57142857143,1.0,7134743
8959,0.5040322580645161,28910.564516129034,0.25,10252589
8960,0.5022321428571429,36262.92857142857,0.5,28389612
8961,0.5610236220472441,33286.629921259846,1.0,28782753
8962,0.47537537537537267,76297.21621621621,0.2,45735000
8963,,86.0,,3294267
8964,,,,48521283
8965,,,,3800941
8966,0.0,6967.652173913043,,298261735
8967,0.0,8168.274336283186,0.0,489931287
8968,0.07434052757793763,11689.685714285713,0.16666666666666666,491053967
8969,0.06114398422090728,11986.780373831776,,491573443
8970,0.12820512820512817,11772.436123348018,1.0,491680615
8971,,,,52127270
8972,0.25,91645.65,0.25,342946276
8973,0.26666666666666644,75854.91,0.3333333333333333,421617708
8974,0.2832080200501253,61392.44360902256,0.3333333333333333,422197412
8975,0.2980599647266321,50814.5291005291,0.3333333333333333,423636163
8976,0.30532212885154086,46527.24369747899,0.3333333333333333,425105701
8977,0.33273164861612536,41735.12274368231,0.5,432426308
8978,0.26714975845410643,40498.76231884058,0.0,434837752
8979,,,,1029196336
8980,0.5,21480.777777777777,0.5,1030356298
8981,,,,7284733
8982,,13124.185185185184,,250277604
8983,1.0,350399.010989011,,1313463687
8984,0.7202797202797203,289760.6621621622,0.0,1368540864
8985,0.6657894736842105,240868.5724907063,0.5,1394585493
8986,0.4650735294117647,191246.14814814815,0.0,1535917160
8987,,,,0
8988,1.0,15074.142857142857,1.0,633114
8989,0.5121951219512195,16877.30487804878,0.0,1383939
8990,0.6638655462184874,17063.85714285714,1.0,2030599
8991,0.4906832298136646,17269.988023952097,,23366044
8992,0.5287356321839081,16504.633333333335,1.0,23452790
8993,0.5614973262032086,15849.145077720208,1.0,39129634
8994,0.41015625,18800.47328244275,0.0,42335275
8995,0.48639455782312924,18157.986666666668,1.0,132123257
8996,0.25535714285714284,55731.416961130744,0.0,180828065
8997,0.30845771144278605,52628.80295566502,1.0,182248242
8998,0.3422712933753943,50651.2953125,1.0,267107095
8999,0.3054862842892748,60166.87871287129,0.16666666666666666,283305104
9000,0.2706944218572092,64218.65021008404,0.07692307692307693,302120710
9001,0.299570480281137,62232.7648839556,1.0,325511414
9002,0.28443742169231867,60806.28505106778,0.1111111111111111,329327113
9003,0.31878442545108737,58561.58001768347,1.0,342148890
9004,0.3123976294707956,57523.404679376086,0.0,342297752
9005,0.32009688082039045,56974.46529562982,1.0,342404944
9006,0.34109555812393433,55635.21096345515,1.0,342900537
9007,0.3287469659151032,54414.46196957566,0.0,344260449
9008,0.3501810581249792,53319.516279069765,1.0,348011737
9009,0.32401727496998667,53793.28742094167,0.07142857142857142,355777409
9010,0.34661151339186297,52476.64809782609,1.0,356475187
9011,0.36396578926458906,51341.94708994709,1.0,356858585
9012,0.34779979608659334,50201.14032869785,0.0,360195665
9013,0.36077890462218354,49390.93432465923,1.0,364300597
9014,0.3724862506913743,48695.98905109489,1.0,364639835
9015,0.37742730383553674,48277.97048192771,,364725060
9016,0.36698025832301007,47480.23198594025,0.0,365632385
9017,0.3794067428593944,46730.01838024124,1.0,365940591
9018,0.38753987386465594,46249.43877551021,1.0,366167639
9019,,,,1574811
9020,1.0,19098.28205128205,1.0,8486154
9021,0.368725868725871,43486.77702702703,0.14285714285714285,70382042
9022,0.48382004735596074,38071.86187845304,1.0,81891296
9023,0.5829081632653076,33599.0625,1.0,85060329
9024,,,,12608917
9025,0.0,27612.805194805194,0.0,14735103
9026,,,,2703822
9027,1.0,21026.531914893618,1.0,55169998
9028,0.7611111111111111,22733.11111111111,0.5,78630335
9029,,,,11082747
9030,0.0,16393.71052631579,0.0,11705708
9031,,,,22121210
9032,1.0,148389.1052631579,,399924105
9033,0.6436781609195396,89091.59663865546,0.3333333333333333,441754955
9034,,,,30094713
9035,1.0,14108.529411764706,1.0,40880991
9036,,,,51254300
9037,,,,27992380
9038,1.0,13930.57142857143,1.0,45630616
9039,,,,5626840
9040,,,,10104867
9041,1.0,13963.567567567568,1.0,38841583
9042,,,,65122312
9043,0.0,308902.6666666667,,335006918
9044,0.0,233083.25,0.0,335085668
9045,0.0,131303.9207920792,,339117503
9046,0.0,115877.32173913044,,368332063
9047,0.0,104285.13076923077,0.0,368563238
9048,,,,3464197
9049,,18522.483870967742,,1315742
9050,0.0,19708.08219178082,0.0,44825520
9051,,,,4157984
9052,0.0,10405.290322580646,,281621104
9053,0.0,14256.573333333334,0.0,291506688
9054,,688.75,,3079700
9055,0.5,12730.027027027027,0.5,4392358
9056,0.35060975609756095,13431.860465116279,0.25,10743195
9057,0.2875886524822703,15989.268965517242,0.2,14099075
9058,,,,318801018
9059,0.0,42080.53333333333,0.0,349971702
9060,0.3835616438356164,33318.44520547945,1.0,363270306
9061,0.5081967213114754,29505.475409836065,1.0,379261587
9062,0.5754716981132075,27951.64150943396,1.0,403251544
9063,0.43884892086330934,28382.510791366905,0.0,409339922
9064,0.49019607843137253,26854.660130718956,1.0,411337459
9065,0.5465116279069767,25022.968023255813,1.0,442727384
9066,0.5353200883002207,101936.27373068433,0.5,487287483
9067,0.565979381443299,95810.28865979382,1.0,498257555
9068,0.546226415094338,89436.17924528301,0.3333333333333333,520547223
9069,0.5682226211849177,85616.99640933573,1.0,529889353
9070,0.5881849315068478,82275.0359589041,1.0,534888963
9071,0.496387283236993,75134.97976878613,0.0,538833748
9072,0.49656121045391904,72360.85006877579,0.5,540918481
9073,0.5190538764783169,69701.06044678055,1.0,562792533
9074,,,,16971047
9075,1.0,16208.666666666666,1.0,33004259
9076,1.0,25901.48717948718,1.0,54735856
9077,0.8861386138613861,23635.79207920792,0.5,154938367
9078,0.42018779342723006,48259.50234741784,0.0,374912440
9079,0.5137795275590551,43387.15354330709,1.0,382211438
9080,0.5696864111498258,39698.10801393728,1.0,416351506
9081,0.5611620795107034,38669.605504587154,0.5,427696520
9082,0.5804093567251462,37258.5350877193,1.0,469697834
9083,0.6152815013404825,35641.487935656834,1.0,577004674
9084,,,,6623433
9085,,,,82153251
9086,1.0,14714.166666666666,1.0,85472192
9087,0.3116883116883117,19913.324675324675,0.0,116828867
9088,0.3739130434782609,18477.460869565217,0.5,125346169
9089,,,,86954038
9090,1.0,16137.785714285714,1.0,87405896
9091,1.0,15370.931034482759,1.0,142167351
9092,1.0,13613.366666666667,1.0,142501040
9093,1.0,12769.535433070867,1.0,173520633
9094,1.0,15783.233532934131,1.0,194106946
9095,1.0,15141.806629834255,1.0,205949982
9096,0.7605042016806722,18094.067226890755,0.0,208606062
9097,0.7927272727272727,18115.33090909091,1.0,209281390
9098,,,,6534197
9099,,,,139484731
9100,0.0,22268.604166666668,0.0,501353319
9101,0.0,22564.35,0.0,774887024
9102,,,,362138883
9103,,,,92957907
9104,1.0,15645.358974358975,1.0,93568076
9105,,,,25388474
9106,,,,294056027
9107,1.0,13713.125,1.0,294604552
9108,,,,115983022
9109,1.0,16746.048780487807,1.0,116669610
9110,1.0,14665.957746478873,1.0,121817506
9111,0.7448275862068966,22778.8,0.5,124079149
9112,0.7989130434782609,20681.25,,153706970
9113,,,,0
9114,,,,34916704
9115,0.0,81477.67080745341,0.0,48034609
9116,0.047752808988764044,74549.74719101124,0.5,48186559
9117,0.08928571428571429,68412.72959183673,0.5,48325599
9118,0.1658878504672897,63308.14018691589,1.0,311545557
9119,0.21710526315789475,59795.84210526316,1.0,358999649
9120,,,,4883674
9121,0.3333333333333331,51571.72602739726,0.3333333333333333,8648410
9122,0.4274509803921566,45310.77647058824,1.0,12367875
9123,0.2906666666666665,39051.12,0.0,13397849
9124,,,,64313606
9125,1.0,13647.142857142857,1.0,71999193
9126,1.0,13150.423076923076,1.0,256502005
9127,1.0,14189.883333333333,1.0,292908294
9128,0.7045454545454546,25748.31313131313,0.25,411517265
9129,0.6701680672268907,24226.323529411766,0.5,427361834
9130,0.6488970588235294,23036.077205882353,0.5,452980159
9131,0.3565656565656566,47832.167676767676,0.0,470391269
9132,0.4035580524344569,45042.63483146067,1.0,558269780
9133,0.4110535405872193,42702.91191709845,0.5,569754532
9134,0.4147350993377483,41506.45140032949,,581363377
9135,0.3836140888208269,39501.23780487805,0.0,583335029
9136,0.41835260115606937,37816.39136690647,1.0,606096946
9137,0.4717847769028871,36970.061437908495,1.0,608096651
9138,,,,17304844
9139,0.33333333333333326,44011.16129032258,0.3333333333333333,38918283
9140,0.5303030303030302,34437.375,1.0,61234702
9141,0.6405797101449274,31089.008695652174,1.0,103153560
9142,0.6122685185185185,27715.9375,0.5,103569419
9143,,,,10801722
9144,1.0,9360.107142857143,1.0,19420725
9145,1.0,11394.156862745098,1.0,30802012
9146,1.0,24789.212765957447,1.0,1165093
9147,1.0,23891.807228915663,1.0,10550504
9148,1.0,20676.6,1.0,221163756
9149,1.0,22354.335616438355,1.0,368338497
9150,1.0,20774.87222222222,1.0,377724460
9151,1.0,18960.16589861751,1.0,388319003
9152,1.0,20368.5444015444,,410105719
9153,,,,351733518
9154,,,,0
9155,0.0,26153.478873239437,,895741377
9156,0.09190031152647976,35360.10769230769,0.16666666666666666,901221211
9157,0.2582697201017812,32543.876623376622,1.0,902051097
9158,,,,116483858
9159,1.0,21283.341463414636,1.0,117356475
9160,1.0,18005.144927536232,1.0,117726213
9161,0.8415841584158416,19072.881188118812,0.5,118410219
9162,0.8620689655172413,20873.474137931036,1.0,118905181
9163,0.4484304932735426,31383.751091703056,,123670737
9164,0.5653710247349824,28191.951557093427,1.0,124631332
9165,0.4818181818181818,37318.14833759591,0.25,134302432
9166,,,,112721867
9167,,,,0
9168,1.0,43934.438356164384,,55456294
9169,1.0,37499.35227272727,1.0,55549023
9170,1.0,30589.591304347825,1.0,55766883
9171,1.0,27170.47972972973,1.0,63309900
9172,1.0,23787.87777777778,1.0,75624982
9173,,,,7290831
9174,1.0,15072.53125,1.0,17112931
9175,0.6666666666666666,33814.322916666664,0.5,19876785
9176,,,,16261310
9177,,,,104366158
9178,0.25,39626.984375,0.25,147927055
9179,0.12698412698412698,40186.11111111111,0.0,197009744
9180,,,,34700671
9181,,,,29072650
9182,0.0,10196.209302325582,,38739887
9183,,,,15013010
9184,1.0,12218.884615384615,1.0,15330701
9185,1.0,12707.636363636364,1.0,61163487
9186,0.7570093457943925,16980.28971962617,0.5,62281458
9187,0.8289473684210527,18694.223684210527,1.0,63306089
9188,,,,85171447
9189,1.0,13515.846153846154,1.0,93720652
9190,0.2736842105263158,28455.663157894738,0.0,96072528
9191,,19640.653846153848,,139208963
9192,,,,51379655
9193,1.0,20971.82608695652,1.0,52344359
9194,1.0,17089.708333333332,1.0,52610114
9195,0.8076923076923077,17608.23076923077,0.5,53439818
9196,0.5203045685279165,29761.20812182741,0.1,57242613
9197,0.5168067226890737,27640.95798319328,0.5,57958203
9198,0.5490196078431355,26509.741176470587,1.0,64183762
9199,0.33980582524271735,41426.2712264151,,74988517
9200,0.3705882352941168,45545.511494252874,0.5,81198535
9201,0.40992647058823445,43930.62769784173,1.0,81849207
9202,,,,96327049
9203,1.0,16333.814814814816,1.0,96768062
9204,1.0,17515.308510638297,,177562260
9205,1.0,17882.419847328245,1.0,188079335
9206,1.0,21415.07471264368,1.0,189462961
9207,0.7361111111111112,24365.427966101695,,223249355
9208,0.7755905511811023,23366.632450331126,,272622217
9209,0.8020833333333334,22300.231884057972,,308916006
9210,0.8277945619335347,23290.02319587629,1.0,324378159
9211,,,,527241
9212,,,,6439171
9213,,,,120906051
9214,1.0,22998.272727272728,1.0,133530681
9215,,,,0
9216,1.0,19837.117647058825,1.0,5540871
9217,0.18681318681318682,40429.1978021978,0.0,21759956
9218,0.421875,32616.03125,1.0,22255751
9219,0.6542056074766355,49756.05140186916,1.0,54914937
9220,,,,21954450
9221,1.0,18059.09677419355,1.0,22514282
9222,0.43661971830985913,18369.929577464787,0.0,33666159
9223,0.6363636363636364,17673.572727272727,1.0,44018856
9224,0.4615384615384588,35358.96153846154,0.3333333333333333,122592264
9225,0.4688473520249199,32912.7476635514,0.5,136212053
9226,,,,460981626
9227,1.0,21393.33962264151,1.0,462115473
9228,,,,37971658
9229,0.14285714285714268,40183.008849557526,0.14285714285714285,42522765
9230,,,,98700970
9231,0.5,23019.019607843136,0.5,140511715
9232,0.7258064516129032,24160.301075268817,1.0,148950758
9233,,,,11381444
9234,1.0,20626.04651162791,1.0,17200209
9235,0.44661458333333176,46747.25,0.16666666666666666,22296937
9236,0.3566384180790952,51347.84322033898,0.25,91400610
9237,,,,26431627
9238,,,,191991047
9239,1.0,24127.861538461537,1.0,529261561
9240,,,,63198054
9241,0.5,23667.786885245903,0.5,79495128
9242,0.31296296296296455,37458.47530864197,0.2,152876769
9243,0.29063745019920423,38738.08366533864,0.25,158122308
9244,0.383910034602077,35321.46366782007,1.0,159782548
9245,0.4001488095238103,32386.77286135693,,160553761
9246,0.38746397694524576,31504.69142857143,0.0,160601287
9247,0.4068019093078765,31943.46682464455,0.5,169027979
9248,0.35363070539419145,31091.379381443297,0.0,170627155
9249,0.35214743589743713,30205.26003824092,0.3333333333333333,186865336
9250,0.3749845392702547,29380.702952029522,1.0,193691954
9251,0.4130952380952392,28937.93240901213,1.0,199857880
9252,0.4575147611379506,27795.147435897437,1.0,205709512
9253,0.45972010178117145,27325.720364741643,0.5,211156724
9254,0.4772772033481053,26580.919472913618,,214910358
9255,0.4519114219114228,26579.4826629681,0.0,215919397
9256,0.4540329768270953,25832.598143236075,0.5,339936135
9257,0.44618749999999957,25335.820987654322,,345269894
9258,0.44893238434163657,24901.317702227432,0.5,349602712
9259,0.4708997722095668,24358.9214365881,,350710051
9260,0.4939542483660127,23720.110633727174,1.0,353202611
9261,0.4942066805845508,23304.506694129763,0.5,355675317
9262,0.4850229658792637,23308.249031007752,,425300738
9263,0.47337075148113367,23169.387096774193,0.25,479718594
9264,0.4742848539596494,22841.73018699911,0.5,480231072
9265,0.4974381116868151,22815.182282793867,1.0,539086084
9266,0.4974901297236311,22624.141903171952,0.5,565072632
9267,0.49757427091850526,22338.3204196933,0.5,565646089
9268,0.4976622012082994,21967.617120622566,0.5,604808819
9269,,,,19945830
9270,1.0,25972.46153846154,1.0,35488630
9271,1.0,21635.407894736843,1.0,71492225
9272,0.5224719101123623,50793.7808988764,0.16666666666666666,106019162
9273,0.6271929824561425,44254.72368421053,1.0,107067946
9274,1.0,10525.666666666666,1.0,49642618
9275,0.66,14942.613333333333,0.5,71524529
9276,0.7166666666666667,16739.955555555556,1.0,85367239
9277,0.6174698795180723,30405.506024096387,0.5,122779579
9278,0.5898617511520737,28471.548387096773,0.5,123910591
9279,0.6196581196581197,27128.23076923077,1.0,129823397
9280,,,,5711537
9281,1.0,18662.027027027027,1.0,20031664
9282,1.0,20624.602739726026,1.0,29954425
9283,1.0,19069.04,1.0,41393764
9284,1.0,18007.6953125,1.0,109758743
9285,0.09999999999999977,51214.06153846154,0.1,6657828
9286,0.03903892988259167,174987.3874813711,0.024390243902439025,117416537
9287,0.025043137620668274,175614.68738049714,0.0,183692963
9288,0.039509502821928874,156926.19051512674,0.125,191920731
9289,0.03436708531381153,145277.2837837838,0.0,204259861
9290,0.0445602547158473,143818.61154116818,1.0,280478205
9291,0.05322184236486682,142568.359832636,1.0,280554986
9292,0.06944490880823785,140250.39958875944,1.0,280737291
9293,0.09427626547779788,136270.67352355673,,683968065
9294,0.11838968957871365,133004.2299741602,1.0,704575499
9295,0.11459467124526651,129451.40150093808,0.0,712508704
9296,0.13151672130161468,127378.47055214724,1.0,717166056
9297,,,,105317800
9298,0.5,23908.98113207547,0.5,269881254
9299,0.5984848484848485,20899.515151515152,1.0,343529605
9300,,,,70823435
9301,1.0,15666.214285714286,1.0,71262089
9302,1.0,14068.955555555556,1.0,78164162
9303,1.0,17232.72619047619,1.0,99501711
9304,,25313.166666666668,,108855259
9305,0.0,20853.244444444445,0.0,122041837
9306,0.0,18616.751243781095,,194206408
9307,0.150537634408602,25323.045614035087,0.3333333333333333,197681509
9308,0.21393034825870633,24392.81,1.0,197782284
9309,0.1622641509433961,23667.16208791209,0.0,199079288
9310,0.13694267515923558,23535.48426150121,0.0,200184596
9311,0.17629179331306982,23014.696261682242,1.0,254110266
9312,0.16338028169014077,22293.06167400881,0.0,265133103
9313,0.20161290322580638,21466.937238493723,,283458909
9314,0.251889168765743,20995.163021868786,1.0,290957117
9315,,,,85598786
9316,,,,134718714
9317,0.0,10703.8,0.0,134932790
9318,0.0,27190.31325301205,0.0,136975510
9319,0.0,24505.190140845072,0.0,165829302
9320,0.0,22866.46524064171,0.0,259128102
9321,0.14220183486238533,22225.43119266055,1.0,272566993
9322,0.128099173553719,21642.99173553719,0.0,281190164
9323,,,,62545994
9324,,,,54031217
9325,,,,5945263
9326,1.0,20223.785714285714,1.0,13526754
