installation_id,game_session,num_events_during_school_hours,total_number_of_misses,percentage_of_misses
7b3a1765,5f8509d093c224d3,0,4229,0.2390616167326173
7b3a1765,25a4f755553ccc9a,0,4229,0.2390616167326173
7b3a1765,c473ef78f69d73de,0,4229,0.2390616167326173
7b3a1765,cedf4b8ce8b6e94d,0,4229,0.2390616167326173
7b3a1765,b0ca2fbb20305787,0,4229,0.2390616167326173
7b3a1765,737e413b41703b59,0,4229,0.2390616167326173
7b3a1765,3d593fe950aceb56,0,4229,0.2390616167326173
7b4a6f51,acb10f96a69e4218,0,4229,0.2390616167326173
7b4efe7b,10db0905a869e6f8,373,4229,0.2390616167326173
7b4efe7b,f47d51eb44158710,643,4229,0.2390616167326173
7b4efe7b,e940e5f43969b8c3,643,4229,0.2390616167326173
7b4efe7b,8e556196707b0461,643,4229,0.2390616167326173
7b504339,55fa3b7e6fb16c9d,0,4229,0.2390616167326173
7b504339,b89b344fea0a16c7,0,4229,0.2390616167326173
7b504339,50b46d9e386cc66d,0,4229,0.2390616167326173
7b7fc9c4,5b5a49189b8a1523,0,4229,0.2390616167326173
7b97ac7c,cbb447e25c71d02d,737,4229,0.2390616167326173
7b97ac7c,a9d48b988a6913c2,971,4229,0.2390616167326173
7b97ac7c,234eebc89b8a0f9a,995,4229,0.2390616167326173
7b97ac7c,f46f3eb519342b41,1045,4229,0.2390616167326173
7b97ac7c,07cb4e14a38f00cd,1398,4229,0.2390616167326173
7b97ac7c,0672b7423bbab83d,1398,4229,0.2390616167326173
7b97ac7c,946d20384fb1691a,1398,4229,0.2390616167326173
7b97ac7c,618034293fd29022,1398,4229,0.2390616167326173
7b97ac7c,de96d4445f0572fc,1398,4229,0.2390616167326173
7b97ac7c,0a42859279e39e5f,1398,4229,0.2390616167326173
7b97ac7c,d821f04f5c28f94d,1398,4229,0.2390616167326173
7b97ac7c,77e20427e2137d90,1398,4229,0.2390616167326173
7b97ac7c,463a4eabedfb883d,1398,4229,0.2390616167326173
7b97ac7c,06843e4a00774da2,1398,4229,0.2390616167326173
7b97ac7c,109d5dd910d1f0c2,1398,4229,0.2390616167326173
7b97ac7c,7ce78ada3db98188,1398,4229,0.2390616167326173
7b97ac7c,21b41420d595b18b,1398,4229,0.2390616167326173
7b97ac7c,74fd02112091969a,1398,4229,0.2390616167326173
7b97ac7c,234fb7f0f6f0ddeb,1968,4229,0.2390616167326173
7b97ac7c,c8946e67b7965921,2008,4229,0.2390616167326173
7b97ac7c,87e8a427b6e28beb,2059,4229,0.2390616167326173
7b97ac7c,50baf4967088bd16,2201,4229,0.2390616167326173
7b97ac7c,059cb89e657080b4,2214,4229,0.2390616167326173
7b97ac7c,2aed1a6e8268c456,2303,4229,0.2390616167326173
7b97ac7c,3379a948cd6079e9,2969,4229,0.2390616167326173
7b97ac7c,58abdd479fb07150,2998,4229,0.2390616167326173
7b97ac7c,b115c5fe6c5bdaf1,3076,4229,0.2390616167326173
7b97ac7c,2414e3746f52e61b,3294,4229,0.2390616167326173
7b97ac7c,da1f63d46468440c,3340,4229,0.2390616167326173
7b97ac7c,2416211e8e9cba56,3340,4229,0.2390616167326173
7b97ac7c,239d3e386fae8e9a,3340,4229,0.2390616167326173
7b97ac7c,1ecfb0567502dddb,3340,4229,0.2390616167326173
7b97ac7c,a251a5f4cf575815,4042,4229,0.2390616167326173
7b97ac7c,25869bf75cf3ab44,4042,4229,0.2390616167326173
7b9de359,252823ce2940571d,2,4229,0.2390616167326173
7b9e1808,a724f0329e5b90e7,0,4229,0.2390616167326173
7bcaaa71,39cc71a2c4f61adb,0,4229,0.2390616167326173
7bce51f4,323a424b41225da6,0,4229,0.2390616167326173
7bce51f4,8818ee16d0c10455,5,4229,0.2390616167326173
7bce51f4,bf82ec380abaff4f,5,4229,0.2390616167326173
7bce51f4,d6460c4b35044587,5,4229,0.2390616167326173
7bce51f4,20346bd3613e3fe0,5,4229,0.2390616167326173
7bce51f4,f5514812a6a421b2,5,4229,0.2390616167326173
7bd17edf,b9baf8d655b0558b,0,4229,0.2390616167326173
7bd3158f,1f5af52bf981e26f,479,4229,0.2390616167326173
7bd3158f,bb763e8e71d5465f,479,4229,0.2390616167326173
7bf09350,be4e237315bf81eb,0,4229,0.2390616167326173
7bf09350,c1b07b1dcd8a4690,0,4229,0.2390616167326173
7bff2707,4cfb73f4ef987e98,0,4229,0.2390616167326173
7bff2707,9f26c0dd2ed63bef,0,4229,0.2390616167326173
7c12e644,e58f6000d7c2971b,0,4229,0.2390616167326173
7c12e644,8c9d9e16cbf33d72,0,4229,0.2390616167326173
7c12e644,07fa231af1e4a4f9,0,4229,0.2390616167326173
7c12e644,fdd6dfca43472ed3,0,4229,0.2390616167326173
7c12e644,0e4a530e5ef6811c,0,4229,0.2390616167326173
7c12e644,4439e755c719688d,0,4229,0.2390616167326173
7c12e644,c964a6a36863e9ba,0,4229,0.2390616167326173
7c12e644,bb194d105b9b0bdf,0,4229,0.2390616167326173
7c12e644,e99bc01366d37146,0,4229,0.2390616167326173
7c12e644,a56141b34e8e4b2e,0,4229,0.2390616167326173
7c12e644,e2d788a96ccc0620,0,4229,0.2390616167326173
7c12e644,76f6705771d2030b,0,4229,0.2390616167326173
7c12e644,4ca08a2ccfa95b81,0,4229,0.2390616167326173
7c13051e,097b00d36203f48e,107,4229,0.2390616167326173
7c13051e,87ea3f94b7b5a171,214,4229,0.2390616167326173
7c14c8c2,758b2243bec294ca,0,4229,0.2390616167326173
7c1f436f,5378d4847de68855,0,4229,0.2390616167326173
7c1f436f,c7fdb0a401cf5fd6,0,4229,0.2390616167326173
7c1f436f,b59f217fb2bd82b6,0,4229,0.2390616167326173
7c1f436f,ead9756205679717,0,4229,0.2390616167326173
7c1f436f,0a1c5b789919dd18,0,4229,0.2390616167326173
7c21248e,6450542f55bfcd2a,728,4229,0.2390616167326173
7c21248e,5dfeae2339b84aa9,939,4229,0.2390616167326173
7c21248e,9d98448c2882aac3,1262,4229,0.2390616167326173
7c21248e,ab6137a8f9eda845,1378,4229,0.2390616167326173
7c21248e,f4bdf92acdd72bf3,1979,4229,0.2390616167326173
7c2166a6,78c230f7d09a2820,128,4229,0.2390616167326173
7c33a8a0,fa1adf4dee54daa6,0,4229,0.2390616167326173
7c49510b,65b0bc4181bffd38,840,4229,0.2390616167326173
7c49510b,ccf2850b7e2b0a45,1439,4229,0.2390616167326173
7c49510b,9159ea0cc1595843,1480,4229,0.2390616167326173
7c49510b,bda8a27da961a6dc,1480,4229,0.2390616167326173
7c524f89,0f808bbaaedf56a7,0,4229,0.2390616167326173
7c524f89,3c06439d910b1961,0,4229,0.2390616167326173
7c524f89,09c8acde105dd9c7,0,4229,0.2390616167326173
7c58f35b,589f39484e297c7e,0,4229,0.2390616167326173
7c66d28f,5b531b880a00ebe6,0,4229,0.2390616167326173
7c83bc34,bfb3c8569242f941,0,4229,0.2390616167326173
7c83bc34,33ba8c60224e9b18,0,4229,0.2390616167326173
7c83bc34,260139af3a650272,0,4229,0.2390616167326173
7c83bc34,4749e3d581afacdd,0,4229,0.2390616167326173
7caa81d8,b476d7db8d6be710,0,4229,0.2390616167326173
7caa81d8,490866e13a8d3545,0,4229,0.2390616167326173
7cad6f34,4043647ab7b2ea6a,0,4229,0.2390616167326173
7cad6f34,b2367f70f598043f,0,4229,0.2390616167326173
7cad6f34,ecf0ff99b015b790,0,4229,0.2390616167326173
7cb87cb2,491f97d391f855c8,2052,4229,0.2390616167326173
7cb87cb2,9b389a947e5f9e12,3003,4229,0.2390616167326173
7cd635d2,911543a9c1dd115f,109,4229,0.2390616167326173
7cd635d2,5be4e8c241e9be11,163,4229,0.2390616167326173
7cd947c1,f572714a847bfde4,206,4229,0.2390616167326173
7cd947c1,2c5b2d6f9a938ad8,294,4229,0.2390616167326173
7cd947c1,6348e2f37e3f709a,1032,4229,0.2390616167326173
7cd9b26f,bc9f23128628ebac,0,4229,0.2390616167326173
7cd9b26f,9cc4b51424bf9210,0,4229,0.2390616167326173
7cd9b26f,8e9586593df26ade,0,4229,0.2390616167326173
7cd9b26f,6cd15acfd6b2cdde,238,4229,0.2390616167326173
7cea120a,aaeea47d5047a14e,0,4229,0.2390616167326173
7cea120a,f29cd0b57eda212f,0,4229,0.2390616167326173
7cea120a,685eac6814d08568,0,4229,0.2390616167326173
7cea120a,e5423f402998fb4b,0,4229,0.2390616167326173
7cea120a,ed5b70c50dd070b6,0,4229,0.2390616167326173
7cea120a,ec14f361cc9f6e4c,0,4229,0.2390616167326173
7cea120a,2b32c8a341e3ae19,0,4229,0.2390616167326173
7cea120a,8601d38032c92dcc,0,4229,0.2390616167326173
7cea4e3e,d078b45fa5ad2d19,1797,4229,0.2390616167326173
7cea4e3e,103b385f5d431215,2076,4229,0.2390616167326173
7cea4e3e,8ffc4183a0102363,2302,4229,0.2390616167326173
7cea4e3e,eff1886020143f4c,2302,4229,0.2390616167326173
7cea4e3e,93dc03df00e415c0,2303,4229,0.2390616167326173
7cea4e3e,0cbc245632501cd2,2767,4229,0.2390616167326173
7cea4e3e,9cdf54382cf1b1d6,2767,4229,0.2390616167326173
7cea4e3e,b5990589fcc1341d,2921,4229,0.2390616167326173
7cea9afc,966ddf7d1c22f143,0,4229,0.2390616167326173
7cea9afc,b89604ac73ce5fcd,0,4229,0.2390616167326173
7cea9afc,d24aab122f34d1db,0,4229,0.2390616167326173
7cea9afc,dbe97d01080b816d,0,4229,0.2390616167326173
7cea9afc,b43417f8ad1a61b8,0,4229,0.2390616167326173
7cea9afc,e310720c5e0ca92c,0,4229,0.2390616167326173
7cea9afc,d01b8cc245f25505,0,4229,0.2390616167326173
7cea9afc,59a6d6dae0d76fd0,0,4229,0.2390616167326173
7cea9afc,ce08f9d4d950d9e4,0,4229,0.2390616167326173
7cf8e56c,976a0d14b0b50cff,0,4229,0.2390616167326173
7d1174bf,3ffdf50500fa1f09,0,4229,0.2390616167326173
7d1174bf,b346420f1e3093ee,0,4229,0.2390616167326173
7d1174bf,b789f4f7df396640,0,4229,0.2390616167326173
7d1174bf,9db72cedd0cf92bb,5,4229,0.2390616167326173
7d1174bf,cbc282b57a366216,5,4229,0.2390616167326173
7d1174bf,befc0aa7cd1a9d8c,5,4229,0.2390616167326173
7d351303,5d6bc60364372dbc,46,4229,0.2390616167326173
7d5d107f,e588bf1e2ce088f2,890,4229,0.2390616167326173
7d67e606,57d6a5b2a58329e6,2,4229,0.2390616167326173
7d67e606,e05a63f3350bbea3,1439,4229,0.2390616167326173
7d67e606,3f76b333b7cc0b19,1439,4229,0.2390616167326173
7d67e606,2306e8d265c4719e,1439,4229,0.2390616167326173
7d67e606,f453b0a9953ec7a4,1439,4229,0.2390616167326173
7d67e606,7cc0c66374c4cf31,1439,4229,0.2390616167326173
7d7da305,55287c313820622e,0,4229,0.2390616167326173
7d7da305,58d07c095468da17,0,4229,0.2390616167326173
7d7da305,fb943e5e1f09946d,0,4229,0.2390616167326173
7d7da305,b0e47065204cf6e6,0,4229,0.2390616167326173
7d7da305,307209262960d029,0,4229,0.2390616167326173
7d7da305,7500929b233b4e36,0,4229,0.2390616167326173
7d7da305,58e38581252f9654,0,4229,0.2390616167326173
7d7da305,515ad1f8c3dd14bb,0,4229,0.2390616167326173
7d813da2,d158e658c0a73a85,20,4229,0.2390616167326173
7d813da2,e61c9303be5f02aa,20,4229,0.2390616167326173
7d8b4535,f110df3608dbfb92,1,4229,0.2390616167326173
7d93d653,704f22d30fb54ba2,1175,4229,0.2390616167326173
7d93d653,1b81d9cb7694e0a8,3833,4229,0.2390616167326173
7d93d653,49744faa41c527b1,4354,4229,0.2390616167326173
7d93d653,947961086db81538,4644,4229,0.2390616167326173
7d93d653,4b02c3e4978d0fbc,6110,4229,0.2390616167326173
7d9d60e6,c137eb8c95a7dd5e,1,4229,0.2390616167326173
7d9d60e6,a668e575470e37bd,44,4229,0.2390616167326173
7d9d60e6,006ec667711e7708,85,4229,0.2390616167326173
7d9d60e6,2679cd35c4842dfc,124,4229,0.2390616167326173
7d9d60e6,92e14338863fb3ab,359,4229,0.2390616167326173
7d9d60e6,93833c8fc6a4c502,359,4229,0.2390616167326173
7d9d60e6,235b1be44c3dbcd3,359,4229,0.2390616167326173
7d9d60e6,73e0e627c887fe57,359,4229,0.2390616167326173
7d9d60e6,071e4cb43cfec5b9,359,4229,0.2390616167326173
7d9d60e6,2c43f96b2fca8c3c,359,4229,0.2390616167326173
7d9d60e6,81d422fe2c6e7bf3,359,4229,0.2390616167326173
7d9d60e6,bc3e226c027df0bd,359,4229,0.2390616167326173
7d9d60e6,28b57bcd4bfe4d19,359,4229,0.2390616167326173
7d9d60e6,ba1104b3ba092fdf,359,4229,0.2390616167326173
7d9d60e6,1193cd44e494f918,359,4229,0.2390616167326173
7d9d60e6,e6027bfc13686133,359,4229,0.2390616167326173
7d9d60e6,2959cbb28a0fdc00,359,4229,0.2390616167326173
7d9d60e6,aaf418c3532869d1,359,4229,0.2390616167326173
7d9d60e6,65db8da671b8f057,359,4229,0.2390616167326173
7d9d60e6,86ec6cbdb8166e59,359,4229,0.2390616167326173
7d9d60e6,f8351ed09f33558e,359,4229,0.2390616167326173
7d9d60e6,9c7abbd08eb610ec,359,4229,0.2390616167326173
7d9d60e6,40661c81735fed72,359,4229,0.2390616167326173
7d9d60e6,3c95361ba1025fe9,359,4229,0.2390616167326173
7d9d60e6,fd5dba273a85b2e8,359,4229,0.2390616167326173
7d9d60e6,652f2db01704c0ab,359,4229,0.2390616167326173
7d9d60e6,ab791fa6034a5cae,359,4229,0.2390616167326173
7d9d60e6,53d4eaedeee29173,359,4229,0.2390616167326173
7d9d60e6,34a7076c97068c82,359,4229,0.2390616167326173
7d9d60e6,5560bf50344949db,359,4229,0.2390616167326173
7d9d60e6,9adbde4a1b690e98,359,4229,0.2390616167326173
7d9d60e6,822f9b32d1e6d718,359,4229,0.2390616167326173
7da34077,b84f664e8bfd4679,75,4229,0.2390616167326173
7da34077,e2c6738c0f911ef2,213,4229,0.2390616167326173
7da34077,61dbc6f2b039505d,462,4229,0.2390616167326173
7da34077,02f915d0dbeae9d8,462,4229,0.2390616167326173
7da34077,bafa75dd61706033,516,4229,0.2390616167326173
7daa13ee,3dea033bdc7c9a02,0,4229,0.2390616167326173
7daa13ee,f6e1ac8fb354284c,0,4229,0.2390616167326173
7dcc999f,43bf705b6282d2b9,0,4229,0.2390616167326173
7dcda0ea,7b9b3d039ee3d68b,0,4229,0.2390616167326173
7dcda0ea,8c3675fb4a947c81,0,4229,0.2390616167326173
7dcdf897,a68e0e90892e4407,169,4229,0.2390616167326173
7dcdf897,8753c0ff93ff69d5,207,4229,0.2390616167326173
7dd184f3,45c6e6546717f1a8,0,4229,0.2390616167326173
7dd184f3,47c355f112b8f9d1,2,4229,0.2390616167326173
7dd184f3,d41dacf85648f05b,2,4229,0.2390616167326173
7e10699c,e7e69df258d79255,0,4229,0.2390616167326173
7e10699c,3dfb1cc486e615d5,0,4229,0.2390616167326173
7e14f5db,7a0706a0cea78819,264,4229,0.2390616167326173
7e2499bc,737e76cba6faa397,317,4229,0.2390616167326173
7e2499bc,9c9be5890dc5e84e,546,4229,0.2390616167326173
7e47c64d,8fbb6a936cfde22a,0,4229,0.2390616167326173
7e509524,a027a4a0a5b6e368,0,4229,0.2390616167326173
7e509524,e45dd42ec72eabf8,0,4229,0.2390616167326173
7e5dd8ca,30e84b575bfd2466,0,4229,0.2390616167326173
7e5dd8ca,99949326d9a2c108,0,4229,0.2390616167326173
7e5dd8ca,55bcc117a2985733,0,4229,0.2390616167326173
7e5dd8ca,a6aa2ad8902b46ea,90,4229,0.2390616167326173
7e5dd8ca,b76180bd8b0d8ac1,342,4229,0.2390616167326173
7e5dd8ca,d20e1f8b9786da3a,357,4229,0.2390616167326173
7e6964ce,a0004b8f1ad9c8d3,0,4229,0.2390616167326173
7e9567aa,aadebd899ae70bc6,0,4229,0.2390616167326173
7e9567aa,1d02cd4dfada50a4,117,4229,0.2390616167326173
7e9b82f6,93436aceedb4ccc0,0,4229,0.2390616167326173
7e9b82f6,7bdad4db0efe8060,0,4229,0.2390616167326173
7e9b82f6,0f6d9aeefb7ff7df,0,4229,0.2390616167326173
7edc3329,0379e96a1898a3f2,0,4229,0.2390616167326173
7edc3329,462b0a40ed1d9f66,0,4229,0.2390616167326173
7edc3329,89591263b7bbffb3,0,4229,0.2390616167326173
7edc3329,3684064e8d7fa929,0,4229,0.2390616167326173
7f012464,76c0c5c62a184958,945,4229,0.2390616167326173
7f012464,6b4d91f5b792abfc,1035,4229,0.2390616167326173
7f012464,7694d69998ffa6f3,1035,4229,0.2390616167326173
7f012464,8bdf847c4dd1dabc,1146,4229,0.2390616167326173
7f012464,60464e4e0dd63f2a,1281,4229,0.2390616167326173
7f012464,932585694d236dc8,1281,4229,0.2390616167326173
7f012464,8645e2fabc9c48f4,1281,4229,0.2390616167326173
7f012464,aa7c76e26f6aa740,1281,4229,0.2390616167326173
7f012464,f6ed55e7789363c6,1281,4229,0.2390616167326173
7f012464,226163fc54d1f5af,1281,4229,0.2390616167326173
7f012464,dde9179846b89bf2,1281,4229,0.2390616167326173
7f012464,f03e9fb22025c0af,1281,4229,0.2390616167326173
7f012464,a6d2cbab44d35631,1281,4229,0.2390616167326173
7f012464,86a504290bab519b,1281,4229,0.2390616167326173
7f012464,2226256caf027cea,1281,4229,0.2390616167326173
7f012464,cec10265833e5d0c,1281,4229,0.2390616167326173
7f19d8c2,d9bbc8cacf07f44e,222,4229,0.2390616167326173
7f19d8c2,23a3ef2c6dc87f20,434,4229,0.2390616167326173
7f19d8c2,d864540831e51aeb,476,4229,0.2390616167326173
7f19d8c2,f9071235a791d502,476,4229,0.2390616167326173
7f19d8c2,ea898aada5afb68c,476,4229,0.2390616167326173
7f19d8c2,75e768b1d370edb5,476,4229,0.2390616167326173
7f19d8c2,85c597707bdbd3e8,476,4229,0.2390616167326173
7f19d8c2,0c34716a38702ec9,476,4229,0.2390616167326173
7f19d8c2,8e0611571a4c5ad4,476,4229,0.2390616167326173
7f19d8c2,3ad8cc5e91c92704,476,4229,0.2390616167326173
7f232095,cbd100462726177b,0,4229,0.2390616167326173
7f286a4f,d1cd413d65440322,0,4229,0.2390616167326173
7f286a4f,fc062e5d3c5982ec,0,4229,0.2390616167326173
7f286a4f,14381fe32a1b453e,0,4229,0.2390616167326173
7f286a4f,ec5a5f0b5b9e167f,0,4229,0.2390616167326173
7f6b19a2,e53926e70100a466,1,4229,0.2390616167326173
7f6b19a2,365595269bd34fef,1,4229,0.2390616167326173
7f6b19a2,48783ebe045dd2bf,1,4229,0.2390616167326173
7f6b19a2,eec5f7f9d10e03be,1,4229,0.2390616167326173
7f6b19a2,d879d2ea37c28801,1,4229,0.2390616167326173
7f6b19a2,686abed153dfdb0d,1,4229,0.2390616167326173
7f6b19a2,d6f05df3045a93f6,1,4229,0.2390616167326173
7f6b19a2,4145c5f3d526572e,1,4229,0.2390616167326173
7f6b19a2,ca667fe33e8db62f,1,4229,0.2390616167326173
7f806609,9b5aaf2639cf4441,183,4229,0.2390616167326173
7f894163,1190caf8ba4b745d,0,4229,0.2390616167326173
7f894163,f09f829462fbf5a4,370,4229,0.2390616167326173
7f894163,2238528a8212869c,1508,4229,0.2390616167326173
7f8d0e15,a091dee028fab151,0,4229,0.2390616167326173
7f96b10e,a83f205b9d6e173c,700,4229,0.2390616167326173
7f96b10e,c440781ce43c3d92,740,4229,0.2390616167326173
7fb71751,677b26388e4b6903,1,4229,0.2390616167326173
7fb8530e,fb43354f2f92af7a,0,4229,0.2390616167326173
7fb8530e,9d88046cfb0ef73a,0,4229,0.2390616167326173
7fbe0999,c087ac8f72b502c3,0,4229,0.2390616167326173
7fbe0999,c1d8f01a2ddd2100,0,4229,0.2390616167326173
7fbe0999,c8ebe6bdf909b39f,0,4229,0.2390616167326173
7fbe0999,788236259ec6ca0f,0,4229,0.2390616167326173
7fbe0999,1eb034ffc6fc6fd4,0,4229,0.2390616167326173
7fc8cd95,f7b4d6c563ef4e13,0,4229,0.2390616167326173
7fe23da5,197936522e2fba06,0,4229,0.2390616167326173
7fe23da5,59a7eac672673cbf,0,4229,0.2390616167326173
7fe23da5,5103294c2e79283e,0,4229,0.2390616167326173
7fe23da5,a2199297d1d87cda,0,4229,0.2390616167326173
7fe23da5,c79bed1420eefd14,0,4229,0.2390616167326173
7fe23da5,4c8ec423f3087482,0,4229,0.2390616167326173
7ff12100,e4d07709cfadb4cd,0,4229,0.2390616167326173
7ff12100,2904ff694c48bb06,0,4229,0.2390616167326173
7ff12100,ce5e2e12ae1ce683,0,4229,0.2390616167326173
7ff12100,1d15906b9b48a918,0,4229,0.2390616167326173
80113e7b,ad0fd60c9b50c4ef,0,4229,0.2390616167326173
80113e7b,d9ba3c000fa59783,0,4229,0.2390616167326173
80113e7b,ff78cbbe442cd1dc,0,4229,0.2390616167326173
80113e7b,c8d0fd7ab0c95ce4,0,4229,0.2390616167326173
80113e7b,7c74081530a0cebc,0,4229,0.2390616167326173
80113e7b,322cd0b040655132,0,4229,0.2390616167326173
80113e7b,1a4cf6b9d92ff2fa,0,4229,0.2390616167326173
80113e7b,8ee185e25d2b1918,0,4229,0.2390616167326173
80113e7b,d822cf63a07f1e43,0,4229,0.2390616167326173
80113e7b,28bcd726e1593967,0,4229,0.2390616167326173
80113e7b,6c545010d8258a8e,0,4229,0.2390616167326173
80113e7b,b582264ace2e253b,0,4229,0.2390616167326173
80113e7b,4fbe43866f4c6b62,0,4229,0.2390616167326173
80113e7b,3d00df7f0de1648d,0,4229,0.2390616167326173
8015e006,831ccf17a3b2783c,248,4229,0.2390616167326173
8015e006,f5ac8a88ab9b3057,637,4229,0.2390616167326173
8015e006,c42242dc84113259,863,4229,0.2390616167326173
8015e006,acc78e63d75e141d,1302,4229,0.2390616167326173
8015e006,2c7fb2ed1f7d920b,1331,4229,0.2390616167326173
801a2255,4dde7bebdeeeacd9,1,4229,0.2390616167326173
801a2255,6cb554f42e2f8e4a,1,4229,0.2390616167326173
801a2255,97f2e8eb78868b66,1,4229,0.2390616167326173
803320c9,e4426a652b26d759,0,4229,0.2390616167326173
803320c9,bc55ffdaed403b27,0,4229,0.2390616167326173
803320c9,9d1f8cfc2d2458b5,0,4229,0.2390616167326173
803320c9,3cd6c339338c7e51,0,4229,0.2390616167326173
803320c9,6b341eafdf7ba4c2,0,4229,0.2390616167326173
803320c9,b2b4c0a56a9620f2,1,4229,0.2390616167326173
803320c9,def9183db3666a1b,43,4229,0.2390616167326173
803e034b,7791291e2c216b9c,4,4229,0.2390616167326173
8056d852,49d062b5a50153ec,0,4229,0.2390616167326173
8056d852,ca9f09b65c0ebd49,1188,4229,0.2390616167326173
8056d852,f9bb55e734985a78,1188,4229,0.2390616167326173
8056d852,c7c6264843111588,1188,4229,0.2390616167326173
8058480b,893cad138f1d9b32,465,4229,0.2390616167326173
8058480b,954b003e6697e17a,465,4229,0.2390616167326173
8058480b,88d45eab3d8c35f4,465,4229,0.2390616167326173
8058480b,6acdf461fa262d82,465,4229,0.2390616167326173
8058480b,24da7c40c3f48d35,465,4229,0.2390616167326173
8058480b,4ab4d14361246997,465,4229,0.2390616167326173
8058480b,a61ea448ff010fa3,465,4229,0.2390616167326173
8058480b,9ee8b9c79413e0d3,465,4229,0.2390616167326173
805e7b8f,ed57f64383333d7d,1185,4229,0.2390616167326173
808a6e72,3abe5ea1cead2cb0,0,4229,0.2390616167326173
808a6e72,a37762e3860dc3ff,198,4229,0.2390616167326173
808a6e72,b8e65e26e245026f,214,4229,0.2390616167326173
808a6e72,b00fc7be32e57744,241,4229,0.2390616167326173
808a6e72,68db6fd6554963e4,282,4229,0.2390616167326173
808a6e72,a20899a2ea27ac0a,282,4229,0.2390616167326173
80bbca3a,9b3b9849a4086a35,0,4229,0.2390616167326173
80bbca3a,dc88dfe979d55849,0,4229,0.2390616167326173
80bbca3a,53c74637f0e5b7e8,0,4229,0.2390616167326173
80bddd3f,ec5a33007254f55c,0,4229,0.2390616167326173
80bfe6d0,f176c92dfde0a178,0,4229,0.2390616167326173
80bfe6d0,606e53f111fb6a37,0,4229,0.2390616167326173
80bfe6d0,7eb5d1e95c741131,0,4229,0.2390616167326173
80f37251,968857f717aed45d,0,4229,0.2390616167326173
81179dd0,7d383e6d7178b834,0,4229,0.2390616167326173
81179dd0,f3bdc4ab0e3dbe89,0,4229,0.2390616167326173
8123bc13,47b0add25b24c37d,0,4229,0.2390616167326173
8123bc13,ba4d8db4f7773219,0,4229,0.2390616167326173
8123bc13,50628b132a6ebb2d,0,4229,0.2390616167326173
8123bc13,3bed951cf362c97f,0,4229,0.2390616167326173
8123bc13,ee48b6a0d96b28ee,45,4229,0.2390616167326173
8169e80d,460ab0d0cb84be29,294,4229,0.2390616167326173
8169e80d,f041b1004b77b2f5,294,4229,0.2390616167326173
8169e80d,c5b98c32332db9a8,294,4229,0.2390616167326173
8185df72,112974ee946e7d35,0,4229,0.2390616167326173
8188b29c,3b9758f52202d511,0,4229,0.2390616167326173
8188b29c,58098227cb7c7588,0,4229,0.2390616167326173
8188b29c,75a908ef49261651,0,4229,0.2390616167326173
8188b29c,462dbe3c35a63cf4,0,4229,0.2390616167326173
8188b29c,3637b52cfff1aefe,0,4229,0.2390616167326173
8188b29c,61f056726672481c,0,4229,0.2390616167326173
8188b29c,8fe907ed5b8a87f5,0,4229,0.2390616167326173
8188b29c,536b25018382f0e8,0,4229,0.2390616167326173
8188b29c,6ee43a132452b32b,0,4229,0.2390616167326173
8188b29c,ba0b17ff9118c20c,0,4229,0.2390616167326173
819a187b,775434431f79c30a,0,4229,0.2390616167326173
819a187b,aecc2a9407466d75,0,4229,0.2390616167326173
819a187b,a689daffc22f8a48,0,4229,0.2390616167326173
819a187b,ec8adec832fe2367,0,4229,0.2390616167326173
819a187b,959c319db64b82e1,0,4229,0.2390616167326173
819a187b,bd161c9ffb1b3393,0,4229,0.2390616167326173
819a187b,c0d627e45716b364,0,4229,0.2390616167326173
819a187b,eca17ed08697fec1,0,4229,0.2390616167326173
819a187b,31c3091927e2bea5,0,4229,0.2390616167326173
81a15267,a0a071e0a02184e6,0,4229,0.2390616167326173
81b1f135,926f8585463a97f0,0,4229,0.2390616167326173
81bc4ddf,a3381eb10941808f,0,4229,0.2390616167326173
81bc4ddf,118a396e954d8c50,0,4229,0.2390616167326173
81c045d1,c147978d4f64b20c,0,4229,0.2390616167326173
81c045d1,667fb5e3246a41d2,0,4229,0.2390616167326173
81c045d1,647f215a75d96ec8,0,4229,0.2390616167326173
81c045d1,b014272699743a9e,0,4229,0.2390616167326173
81c045d1,8c8360f154ead408,0,4229,0.2390616167326173
81cf5a34,b5efbaa81aa24bc7,176,4229,0.2390616167326173
81cf5a34,16fc187ec75941a9,209,4229,0.2390616167326173
81cf5a34,0d1063a3239bbbd1,395,4229,0.2390616167326173
81cf5a34,d53fdb7725ce3923,573,4229,0.2390616167326173
81cf5a34,1e0866862a4f5317,1177,4229,0.2390616167326173
81cf5a34,022dab385ea2a497,1177,4229,0.2390616167326173
81fd27d9,22ff1a3b067e3099,1063,4229,0.2390616167326173
81fd27d9,42bb7abad0e19faf,1116,4229,0.2390616167326173
821a7afc,01d673f6de010b47,0,4229,0.2390616167326173
821a7afc,5b5da872c325acb2,0,4229,0.2390616167326173
824003b4,41822ba92c87d88e,0,4229,0.2390616167326173
824003b4,96169acb975c21e8,0,4229,0.2390616167326173
824003b4,0f98dd1b2d335722,0,4229,0.2390616167326173
826668af,d92790e385f7d925,0,4229,0.2390616167326173
826668af,c712826050ea6829,0,4229,0.2390616167326173
826668af,14a57bab64308267,0,4229,0.2390616167326173
826668af,c6401113f2aa25dc,0,4229,0.2390616167326173
