installation_id,game_session,worlds_played,total_correct,time_played,total_incorrect,num_assessments,exit_type_other_than_gamecompleted,game_play_total_time,num_wild_click_sessions,num_wild_click_sessions_grouped,longest_wild_click_run,length_of_current_play_session,num_play_sessions,current_play_session_compared_to_mean,current_play_session_compared_to_median,p_v_g_gt_sum_mean,p_v_g_ec_sum_mean,p_v_g_gt_sum_median,p_v_g_ec_sum_median,num_events_correct_json,num_events_incorrect_json,num_events_correct_eventid,num_events_incorrect_eventid
543c8382,931508a66ef0a43d,3,211.0,481146.941,522.0,268,0,1845.675,46,7,12,627.283,5,15.201199999999972,0.0,-878508.5323345872,-177.74590672006426,-137062.5,-64.5,74.0,74.0,171,66
543c8382,6f4fb13aa7f5363f,4,273.0,481664.924,584.0,330,0,1890.116,68,8,12,1145.266,5,-399.1852000000001,-365.43200000000013,-883227.1990012538,-175.91257338673088,-141203.5,-64.0,79.0,79.0,181,68
543c8382,5f3b10c0e14f5f0f,4,308.0,482100.46,584.0,365,1,2009.707,71,9,21,1580.802,5,-747.6139999999999,-800.968,-1067880.5151190022,-188.15256129608346,-133451.5,-59.0,83.0,83.0,195,68
543c8382,6ef5f5b4d6bef0cc,4,308.0,483177.891,3644.0,535,1,2190.955,71,9,21,2658.233,5,-1609.5588000000002,-1878.3990000000003,-997571.8146504615,-81.27404723985856,-13512.5,59.0,89.0,89.0,213,103
543c8382,571e9af400b0a6df,4,327.0,1275102.463,3644.0,554,1,2210.125,71,9,21,19.17,6,857.920166666,652.4390000000001,-998768.2670314139,-82.25023771604904,-12043.0,59.5,90.0,90.0,216,103
54413e4a,859997e9903ac516,2,0.0,1330.119,0.0,0,0,1043.596,46,5,6,1330.119,1,0.0,0.0,-755825.7540840645,21.27032287144577,211842.0,214.0,44.0,44.0,106,16
54413e4a,79fd80520e73af40,3,30.0,2172.437,0.0,30,0,1606.707,46,5,6,2172.437,1,0.0,0.0,-781798.8088607008,50.86580475518333,369674.5,262.0,58.0,58.0,148,20
546bc6fc,9f002655f69582f0,1,0.0,550.4,0.0,0,0,423.429,0,0,0,550.4,1,0.0,0.0,-414564.01200821786,-130.84561815392655,83572.0,-38.0,0.0,0.0,16,4
546bc6fc,e54499d9805d1720,4,46.0,2513723.998,0.0,54,0,752.225,0,0,0,82.687,3,367.621666666,0.0,-631361.7444362071,-173.92630853865427,105292.5,-24.0,5.0,5.0,27,4
546bc6fc,4c0e352bebf479a1,4,79.0,2514034.68,0.0,87,1,992.207,1,0,0,393.369,3,160.50033333299996,0.0,-706187.9965922139,-109.08488353479221,168142.0,44.0,18.0,18.0,73,12
546bc6fc,081ff556c5a9e5ad,4,137.0,2514165.026,0.0,145,1,1087.912,1,0,0,523.715,3,73.60299999999995,0.0,-721397.2961236731,-114.2063694785673,202563.0,50.0,26.0,26.0,85,14
5471f682,7007a1b569252fb0,2,0.0,369.909,0.0,0,0,24.213,4,1,2,369.909,1,0.0,0.0,-155891.900460503,-80.95465816507262,-52931.0,-68.0,0.0,0.0,0,0
5471f682,a2d87df29ab91037,2,148.0,546.69,1924.0,148,0,188.892,4,1,2,546.69,1,0.0,0.0,-102151.19999196217,3.923855891152286,50440.0,28.0,7.0,7.0,22,28
5471f682,f9b6fcc840f2c74f,2,184.0,667.439,1924.0,184,1,220.653,5,1,2,667.439,1,0.0,0.0,-194530.61564920758,-3.361473853127663,47505.0,25.0,11.0,11.0,35,28
5471f682,1efa8e997e7e5553,3,236.0,1444.693,1924.0,240,1,679.547,46,2,34,1444.693,1,0.0,0.0,-813990.2287217497,-119.11985984102579,-229091.5,-29.0,48.0,48.0,120,52
5471f682,fe6d8d04a4b77804,3,272.0,1936.733,1960.0,276,1,1081.759,46,2,34,1936.733,1,0.0,0.0,-1092359.2246064956,-187.30618660747706,-203935.5,-29.0,53.0,53.0,135,60
54752410,a21f0c72bd93323e,3,0.0,613009.146,0.0,0,0,741.54,47,6,16,732.623,2,7.4284999999999854,7.4284999999999854,-231187.43838436084,321.3288929208825,305548.0,432.0,27.0,27.0,63,39
54752410,91f51d2984223f9c,3,41.0,613575.803,0.0,41,1,974.281,54,8,16,1299.28,2,-275.9,-275.9,-677938.5215460536,251.71902047662488,163050.5,395.0,38.0,38.0,100,45
54752410,6deb961bd6b37837,3,118.0,1203574.786,154.0,118,1,1316.508,79,11,16,452.105,3,418.111,295.375,-734466.8210775128,233.59753453284972,156152.5,388.0,58.0,58.0,138,53
54752410,95c476851b6856dd,3,156.0,1203931.178,154.0,156,1,1345.55,81,12,16,808.497,3,180.51633333300003,0.0,-736803.8210775128,232.09753453284972,153815.5,386.5,62.0,62.0,151,53
54752410,73cbcae2b76bb5fe,4,216.0,1291745.251,154.0,216,1,2219.099,167,23,26,176.336,4,980.2225000000001,902.9355,-937953.424134079,336.99520665346495,391472.5,597.5,95.0,95.0,210,64
54752410,fb792072edf9ebf3,4,270.0,1412078.967,208.0,270,1,2441.785,199,30,26,369.721,5,656.7295999999999,377.759,-1007909.0908007456,270.3285399867983,320231.5,527.5,114.0,114.0,254,68
54752410,605a96d97a62df62,4,318.0,1412141.398,208.0,318,1,2482.779,204,32,26,432.152,5,606.7847999999999,315.32800000000003,-1031976.4086181174,278.7519252874664,328777.5,542.5,119.0,119.0,265,68
54752410,5ce2b37e6e5f4f29,4,389.0,1495354.386,350.0,389,1,2854.54,209,32,26,423.705,6,629.440833333,516.354,-1098750.561495203,254.27116260445652,337823.5,525.5,140.0,140.0,317,80
54752410,670cd5d441d8a0a7,4,426.0,1497015.734,350.0,426,1,3122.416,213,33,26,2085.053,6,-755.0158333339998,-813.2024999999999,-991322.3948285363,318.9378292711233,445275.5,590.5,144.0,144.0,330,80
54752410,578246b5001c88b2,4,464.0,1498164.919,388.0,464,1,4089.544,213,33,26,3234.238,6,-1712.6699999999998,-1962.3874999999998,-875610.2281618697,359.60449593779003,464322.0,626.5,161.0,161.0,368,90
54752410,55956d90b8cdf046,4,504.0,2619771.188,388.0,504,1,4503.1,213,33,26,781.106,8,542.3186250000001,175.76599999999996,-805412.6683857712,404.2037309389244,650116.0,697.0,173.0,173.0,393,96
54752410,92e4a6913a3b589a,4,548.0,3033266.941,388.0,548,1,50887.658,217,34,26,450.069,11,606.5359090900001,297.411,-721581.235052438,350.83706427225775,598249.0,623.5,193.0,193.0,443,100
54752410,ba93004db855fb58,4,584.0,3051095.779,388.0,584,1,68125.816,222,34,26,574.357,12,540.104916666,305.4715,569562.8080722658,354.1843141537182,664707.0,638.5,225.0,225.0,500,108
54752410,d8fbee0b657080da,4,628.0,3053264.78,388.0,628,1,70242.256,222,34,26,33.631,13,1004.2351538460001,713.849,892091.4747389326,349.0176474870515,666662.0,627.0,229.0,229.0,508,108
54752410,37b08bb33c7575ca,4,655.0,3053317.733,388.0,655,1,70271.394,222,34,26,86.584,13,955.3554615379999,660.896,808004.8080722658,342.1843141537182,664707.0,625.0,233.0,233.0,516,108
54752410,afc0ff417ec3df29,4,686.0,3053347.234,388.0,686,1,70292.627,226,35,26,116.085,13,928.1237692299999,631.395,755974.0080722658,338.88431415371815,662752.0,623.0,238.0,238.0,527,108
5484f705,45e3cbf5a097696c,2,0.0,734.102,59.0,59,0,586.248,6,1,1,734.102,1,0.0,0.0,-312388.2178181946,-26.14666576505993,117191.0,63.0,27.0,27.0,80,10
54b76deb,1b4949aeea5fc61e,3,0.0,1208833.806,0.0,0,0,528.051,0,0,0,66.282,4,235.50275,103.35700000000001,-114115.48673104818,75.29964165804772,162661.5,142.5,16.0,16.0,43,34
54b76deb,b6afd4d044b4c7af,3,41.0,1226553.536,0.0,41,0,576.307,0,0,0,48.256,5,202.823,78.975,-130843.80454842011,76.72302695871586,178546.5,150.5,20.0,20.0,52,36
54cd915c,2988cb3d9bb50dd6,3,0.0,684463.865,0.0,0,0,411.791,45,5,16,447.466,2,-136.31,-136.31,-306796.47294146696,100.9855456417045,43100.0,179.0,5.0,5.0,27,38
54cd915c,1ccfc48dd8cd7b58,3,28.0,684527.993,0.0,28,0,442.246,45,5,16,511.594,2,-168.37399999999997,-168.37399999999997,-324141.5513216107,94.53856110001063,43493.0,179.0,6.0,6.0,30,38
54cd915c,a59353f9e4668f60,4,28.0,1557204.644,336.0,117,0,1197.962,135,19,18,223.176,5,208.68959999999998,0.0,-970342.0569703432,90.49455798572052,-42588.5,238.5,19.0,19.0,58,46
54cd915c,a254a986d8fad920,4,62.0,1557244.771,336.0,151,1,1223.835,136,19,18,263.303,5,176.58800000000002,0.0,-1068603.4726275888,81.20922824144057,-51405.5,233.5,23.0,23.0,71,46
54cd915c,b8cdfa5ac32284ae,4,95.0,2090947.405,336.0,187,1,1381.572,137,19,18,734.891,7,-255.37642857199995,-355.352,-1095626.555960922,49.7925615747739,-61729.0,215.0,27.0,27.0,84,46
54d91d26,fff441b089d7b1ef,1,0.0,191.294,0.0,0,0,149.734,0,0,0,191.294,1,0.0,0.0,-229598.92858630023,-56.763272954403504,-16858.0,-20.0,0.0,0.0,0,0
54d91d26,b201418d2433d2dd,2,26.0,443.971,0.0,26,0,309.782,2,0,0,443.971,1,0.0,0.0,-280944.7911098235,9.009300546584782,49070.0,73.0,5.0,5.0,11,0
54dbc8c7,a17f209579b8be4b,2,0.0,82.167,0.0,0,0,0.0,0,0,0,82.167,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
54eab980,dbcc004bcb7971a2,2,0.0,474.086,0.0,0,0,232.091,0,0,0,474.086,1,0.0,0.0,-83764.06532630642,40.827947890242626,78636.0,83.0,0.0,0.0,0,0
54eab980,f6c1b87a7724ec57,2,36.0,1375444.191,0.0,36,1,693.133,11,3,3,74.753,2,473.844,473.844,-387040.6484879992,58.718075445985036,79613.0,133.5,19.0,19.0,56,6
54eab980,6a97965d3c2939a5,3,86.0,1376006.135,50.0,86,1,1057.633,12,3,3,636.697,2,192.87199999999996,192.87199999999996,-862388.2101964102,-103.92183278438172,36606.0,68.5,39.0,39.0,95,10
54eab980,6e2b09377e656463,4,132.0,4355717.273,96.0,132,1,1867.194,30,4,11,820.743,3,83.45966666599998,48.680999999999926,-1299210.704662967,-128.664340972183,133613.0,156.5,60.0,60.0,161,28
54eab980,26edda24a1c96cbf,4,165.0,4355774.142,96.0,165,1,1895.408,31,5,11,877.612,3,45.547000000000025,0.0,-1299127.704662967,-130.164340972183,133696.0,155.0,64.0,64.0,174,28
54eab980,d66ccb9edef34a4a,4,200.0,4356237.102,96.0,200,1,2234.471,47,9,11,1340.572,3,-263.09299999999985,-318.13099999999986,-1316676.0379963005,-143.4976743055163,117307.0,147.0,86.0,86.0,223,32
550ea542,93ce7c67c4ef009f,2,0.0,1369.98,0.0,0,0,1123.043,16,3,3,1369.98,1,0.0,0.0,-894923.153656041,75.32187034009826,158869.0,304.0,32.0,32.0,111,60
550ea542,ea42159c273b5ebf,2,37.0,1418.06,0.0,37,0,1154.509,16,3,3,1418.06,1,0.0,0.0,-928501.471473413,72.74525564076642,157904.0,308.0,37.0,37.0,120,60
550ea542,d490573db4a9f17d,2,54.0,1634.151,0.0,57,0,1181.859,16,3,3,1634.151,1,0.0,0.0,-1107524.9576838317,-24.068840375576798,47867.0,220.0,41.0,41.0,127,60
551aa30d,3badfbf2caf4ad44,2,0.0,355.013,0.0,0,0,237.908,3,0,0,355.013,1,0.0,0.0,-319405.17936193116,-31.38850145299311,-64835.0,31.0,7.0,7.0,20,40
551aa30d,46d466836251194e,2,33.0,424.253,33.0,33,0,273.853,3,0,0,424.253,1,0.0,0.0,-331267.2577420749,-32.83548599468699,-58959.0,36.0,8.0,8.0,24,42
551aa30d,69d56cd392045c98,3,33.0,765.431,943.0,124,0,469.411,3,0,0,765.431,1,0.0,0.0,-818957.8522592343,-149.26421121279316,-147860.0,-13.0,16.0,16.0,56,66
551aa30d,1ba00c98a066dfbd,3,68.0,1143.451,943.0,159,0,756.421,4,0,0,1143.451,1,0.0,0.0,-1026917.0048757441,-75.37744437400369,-115182.5,77.0,30.0,30.0,107,82
551aa30d,ce5817b59918b6a1,4,68.0,1965.695,2131.0,258,0,1410.518,5,0,0,1965.695,1,0.0,0.0,-1731003.5708481143,-213.12706727659048,-57306.0,116.0,37.0,37.0,133,107
551aa30d,a34af5441680cb1e,4,123.0,136746.352,2296.0,313,0,1452.007,6,0,0,44.131,2,990.6909999999999,990.6909999999999,-1754600.8886654864,-197.7036819759224,-48290.0,138.0,42.0,42.0,148,113
551aa30d,8b94b9efc96cf5ef,4,157.0,169044.089,2296.0,347,1,1563.622,7,0,0,33.225,3,725.17,183.222,-1818862.3886654864,-288.7036819759224,-112551.5,47.0,51.0,51.0,177,115
551aa30d,c90150261d2d762e,4,254.0,677621.665,3266.0,444,1,1967.34,7,0,0,0.0,4,705.36775,397.979,-1818011.8886654864,-298.2036819759224,-111701.0,37.5,57.0,57.0,198,137
551aa30d,55015821853500dc,4,303.0,677840.733,3364.0,493,1,2129.686,8,0,0,219.068,4,541.0667500000001,180.22149999999996,-1822529.0553321529,-306.8703486425891,-135090.5,-2.5,69.0,69.0,242,141
55438529,6aa5c3f4b26de9dd,4,0.0,2839.153,0.0,0,0,1333.397,16,2,6,2839.153,1,0.0,0.0,-12265.099588447338,169.06263189490824,596745.0,264.0,30.0,30.0,80,86
55450625,5f1a4a3790f26f7a,3,0.0,68810.0,0.0,0,0,445.44,0,0,0,709.509,2,-339.4205,-339.4205,-1355712.7540840644,-452.72967712855416,-388045.0,-260.0,1.0,1.0,20,8
55450625,7240f929cecdaa5c,4,90.0,69374.605,360.0,90,0,638.346,5,0,0,1274.114,2,-621.7230000000001,-621.7230000000001,-1821926.8171342846,-508.40299347035375,-466361.0,-250.0,11.0,11.0,49,18
55450625,f47052a826d765aa,4,90.0,70478.721,402.0,132,0,877.522,14,4,2,2378.23,2,-1173.781,-1173.781,-2822985.0796579085,-922.4013673676044,-908595.5,-569.0,19.0,19.0,80,62
55450625,6f96b606a19ca933,4,90.0,70772.416,427.0,160,0,985.497,16,5,2,2671.925,2,-1320.6285000000003,-1320.6285000000003,-3404177.075542655,-1150.5876941340557,-1186262.5,-729.0,22.0,22.0,87,65
55450625,3cf86f01a1e409e9,4,90.0,70801.823,450.0,183,0,998.033,16,5,2,2701.332,2,-1335.3319999999999,-1335.3319999999999,-3480806.9248269657,-1179.9197177096942,-1219387.5,-750.0,22.0,22.0,88,66
55450625,f072781bb1232d86,4,90.0,95102.587,996.0,261,0,1791.448,16,5,2,899.978,3,722.2856666660001,0.0,-3419473.7243584245,-1096.0412036534694,-1108424.0,-655.0,37.0,37.0,154,100
55450625,575aab7d85d96e11,4,90.0,151139.528,1011.0,306,0,1968.603,32,8,6,363.991,4,979.77025,340.125,-3443380.2243584245,-1099.5412036534694,-1132330.5,-658.5,38.0,38.0,166,103
55450625,80fcd383f52dca53,4,90.0,151589.911,1751.0,380,0,2187.166,34,8,6,814.374,4,641.983,114.93349999999998,-3422661.2243584245,-1090.0412036534694,-1111611.5,-649.0,49.0,49.0,189,154
55450625,3fc9c8cbb777f6d9,4,90.0,156258.651,1825.0,417,0,2348.359,34,8,6,315.453,5,912.7232000000001,498.92100000000005,-3395859.3910250915,-1049.8745369868025,-1083538.0,-605.5,69.0,69.0,227,166
55450625,34f738d45d3c2797,4,90.0,254990.747,1850.0,442,0,2402.753,34,8,6,59.828,6,1203.904333333,869.4795,-3405064.2243584245,-1055.8745369868025,-1111157.5,-625.5,69.0,69.0,228,167
554e670c,8b1586897219441f,2,0.0,754.427,0.0,0,0,140.716,13,2,9,754.427,1,0.0,0.0,-19885.29357953582,55.374047094697616,75441.0,71.0,0.0,0.0,0,0
554fc65a,3c96c025b64f4bd9,2,0.0,292.527,0.0,0,0,164.58,0,0,0,292.527,1,0.0,0.0,-34697.458220502915,12.053771760154746,63709.0,41.0,4.0,4.0,25,36
554fc65a,70e401e4086e1864,2,77.0,544.678,0.0,77,0,321.248,0,0,0,544.678,1,0.0,0.0,75246.46339935338,54.606787218460866,191391.0,90.0,5.0,5.0,28,36
554fc65a,cb85d0a8cf097a40,3,77.0,5379445.03,45.0,122,0,2967.197,3,0,0,1068.207,5,-334.7066000000001,-841.0890000000002,586693.1408581757,525.1803613420792,1484580.5,698.0,40.0,40.0,134,82
55504fe9,b1ee4703470630da,2,0.0,1210585.613,0.0,0,0,89.621,0,0,0,141.715,2,27.759500000000003,27.759500000000003,-187914.67990654206,-12.924649532710276,4970.0,4.0,10.0,10.0,23,3
5560bc97,a38d6cccea1f2f7c,2,0.0,986.391,0.0,0,0,667.872,0,0,0,986.391,1,0.0,0.0,-222580.053928302,-2.4048708847574005,267351.0,98.0,8.0,8.0,19,10
5560bc97,b9763d4e5acbc5d9,2,13.0,1552.049,0.0,13,0,1075.159,0,0,0,1552.049,1,0.0,0.0,-273808.3546359566,-4.804083860703784,418235.0,144.0,35.0,35.0,69,14
5560bc97,48a5d26b13ed0b52,3,97.0,2248.094,84.0,127,0,1636.488,2,0,0,2248.094,1,0.0,0.0,-350749.299484055,27.653913286667482,667128.0,206.0,69.0,69.0,138,16
5560bc97,e895638d5721ffc5,3,135.0,2324.18,122.0,165,0,1679.261,2,0,0,2324.18,1,0.0,0.0,-418382.59901551413,2.532427342892383,649125.0,192.0,77.0,77.0,146,18
5560bc97,3d57d34ff5d4e341,3,176.0,2406.76,122.0,206,0,1742.646,2,0,0,2406.76,1,0.0,0.0,-408123.59901551413,4.032427342892383,659384.0,193.5,85.0,85.0,153,18
5560bc97,9b3ed693ffac3d1a,3,210.0,2461.164,122.0,240,1,1776.317,3,0,0,2461.164,1,0.0,0.0,-403082.59901551413,6.032427342892383,664425.0,195.5,89.0,89.0,166,18
55617f16,769e18aa728f33b5,4,0.0,16502.4,0.0,0,0,724.812,27,4,10,871.965,2,-272.55550000000005,-272.55550000000005,-644888.5232314629,98.9049965222416,40833.0,275.0,33.0,33.0,72,20
55617f16,99bcf925398f076f,4,34.0,16553.16,0.0,34,0,755.199,27,4,10,922.725,2,-297.93550000000005,-297.93550000000005,-679594.8410488348,93.32838182290975,38740.0,276.0,38.0,38.0,83,20
55742a1e,718b3dfc1696637f,3,0.0,2627.495,0.0,0,0,2046.896,27,2,6,2627.495,1,0.0,0.0,-412941.54284318327,209.0016279760706,832861.5,497.0,102.0,102.0,245,88
55742a1e,50fb0c06654e06c4,4,0.0,5549.169,24.0,24,0,4141.725,27,2,6,5549.169,1,0.0,0.0,-732042.80486479,131.24836005798687,1127359.0,515.0,122.0,122.0,304,112
55742a1e,68a3dc06b6c84356,4,51.0,5609.254,177.0,75,0,4184.54,30,3,6,5609.254,1,0.0,0.0,-813369.2205220355,138.96303031370695,1135477.0,527.0,125.0,125.0,319,118
55742a1e,2f072a0ace9f17e9,4,117.0,29225.761,441.0,141,0,4378.041,31,4,6,165.113,2,2790.181,2790.181,-974821.7205220355,62.963030313706966,974024.5,451.0,131.0,131.0,356,130
55742a1e,8ebffff07209958a,4,138.0,73887.316,441.0,187,0,6583.713,123,17,14,29.53,3,3053.904,3445.767,-1050309.4248269654,77.24694895697247,1216438.0,517.5,184.0,184.0,471,166
55742a1e,c61037190e70a63a,4,138.0,182514.606,836.0,266,0,6662.13,123,17,14,78.671,4,2286.2805000000003,1739.1589999999999,-1082825.7243584245,93.12546301319736,1233552.0,544.5,185.0,185.0,476,176
55742a1e,48ad04de2ae14afe,4,170.0,366887.428,836.0,298,0,38100.61,129,18,14,43.319,6,1581.575166666,148.24399999999997,1561249.275641575,69.29212967986403,3875093.0,508.0,192.0,192.0,493,180
55742a1e,888e26364367ddab,4,170.0,368105.36,1216.0,374,0,39054.066,131,19,14,1261.251,6,566.631833333,-519.244,1369181.3589749078,-16.70787032013601,3488538.5,409.0,231.0,231.0,592,236
55742a1e,9d9fcf9b3f832ccb,4,170.0,452088.718,1235.0,393,0,39229.75,131,19,14,197.48,7,1411.356428571,25.283000000000015,1379131.5256415748,-7.041203653469324,3499498.0,418.0,232.0,232.0,596,238
55742a1e,0b8f518bcfd191ea,4,170.0,452323.659,1550.0,470,0,39295.627,133,19,14,432.421,7,1209.978428571,0.0,1352040.2756415748,-33.95787032013598,3470822.0,391.5,234.0,234.0,612,248
55742a1e,f5b0361f0c3d7510,4,219.0,1401042.806,1599.0,519,0,39341.969,133,19,14,0.0,8,1449.0465,375.38,1356604.6089749087,-26.45787032013598,3481524.0,397.0,235.0,235.0,616,250
55742a1e,b65591e3e75cc71e,4,219.0,1719230.218,1627.0,547,0,40012.892,135,19,14,115.431,9,1275.072777777,412.566,1217326.592308242,-111.47453698680265,3460652.5,363.5,242.0,242.0,637,258
55742a1e,b2cea320b3152fcd,4,267.0,2756794.005,1675.0,600,0,40466.121,137,19,14,73.945,11,1125.94390909,369.752,1199261.2923082416,-126.20787032013598,3463407.5,364.5,243.0,243.0,640,260
55742a1e,2a02ce1279f86e05,4,277.0,2756879.504,1675.0,610,0,40474.858,137,19,14,159.444,11,1048.217545454,284.25300000000004,1193626.6923082415,-131.70787032013598,3459626.0,356.5,244.0,244.0,642,260
559e5434,1d9a72187531db42,2,0.0,547.474,0.0,0,0,318.146,0,0,0,547.474,1,0.0,0.0,-1481283.7540840644,-560.7296771285542,-513616.0,-368.0,2.0,2.0,12,2
559e5434,bde91b7a94d3f645,3,0.0,980.227,52.0,26,0,434.073,0,0,0,980.227,1,0.0,0.0,-2024460.8171342846,-728.4029934703537,-668895.0,-470.0,2.0,2.0,18,8
559e5434,920c63ad55b4ebc9,3,0.0,1293.96,98.0,72,0,603.6,4,1,1,1293.96,1,0.0,0.0,-2534357.9002959775,-932.0128659146113,-874538.5,-641.0,5.0,5.0,33,10
559e5434,28ce5288a50f2f0d,4,0.0,384056.312,108.0,82,0,1047.418,8,1,1,587.03,2,496.26150000000007,496.26150000000007,-2911534.392978949,-1080.7087572950363,-1020634.0,-727.0,13.0,13.0,52,13
559e5434,f4155d5f3625cd0b,4,43.0,384536.456,151.0,125,0,1191.267,8,1,1,1067.174,2,256.18949999999995,256.18949999999995,-2897575.892978949,-1075.7087572950363,-1006675.5,-722.0,20.0,20.0,73,15
559e5434,cd4dc11b0372f602,4,81.0,385592.492,151.0,163,1,1348.017,19,3,5,2123.21,2,-271.8285000000001,-271.8285000000001,-2903999.892978949,-1103.7087572950363,-1013099.5,-750.0,25.0,25.0,91,17
559e5434,9ce7f592742ec3b6,4,81.0,386055.252,295.0,199,1,1435.759,19,3,5,2585.97,2,-503.20849999999973,-503.20849999999973,-3075358.379189368,-1190.0228533113795,-1111338.5,-825.5,26.0,26.0,98,25
559e5434,ca84b746a0a78f8b,4,114.0,443220.002,328.0,242,1,1951.228,20,4,5,705.966,3,1026.473333333,873.5870000000001,-3681817.7243584245,-1466.8745369868027,-1422727.0,-1035.5,42.0,42.0,137,32
559e5434,c40c9355ac24ff8b,4,151.0,443817.851,365.0,279,1,2059.135,20,4,5,1303.815,3,627.907333333,275.73800000000006,-3689147.557691758,-1473.8745369868027,-1424640.5,-1038.5,46.0,46.0,150,34
559e5434,f5de3b8163f9ca27,4,151.0,444590.059,459.0,326,1,2287.498,22,4,5,2076.023,3,113.10199999999986,0.0,-3667414.5576917585,-1460.8745369868025,-1415530.5,-1027.5,51.0,51.0,174,38
559e5434,24c495c25ed34baa,4,203.0,445396.092,563.0,378,1,2517.385,22,4,5,2882.056,3,-424.2533333340002,0.0,-3618217.8910250915,-1440.3745369868025,-1384778.5,-1031.0,64.0,64.0,199,55
559e5434,ff8d9a227d53c11e,4,244.0,445877.295,604.0,419,1,2715.071,22,4,5,3363.259,3,-745.0553333339999,-451.46000000000004,-3591687.8910250915,-1421.8745369868025,-1358248.5,-1012.5,77.0,77.0,226,62
559e5434,ed063c5b13ba91a0,4,244.0,477432.094,638.0,453,1,2936.931,22,4,5,498.696,4,1603.464,1746.98,-3599747.7243584245,-1429.3745369868025,-1350879.0,-1012.5,78.0,78.0,230,64
559e5434,71b660f3424ca83c,4,274.0,651736.303,638.0,488,1,3762.469,54,11,5,919.031,5,1268.018,1187.239,-3528824.9243584247,-1346.757870320136,-1300831.0,-995.0,137.0,137.0,347,84
559e5434,d3702cf131d13811,4,306.0,651777.233,638.0,520,1,3785.728,55,12,5,959.961,5,1235.2740000000001,1146.309,-3529593.7743584244,-1347.157870320136,-1303448.0,-996.5,142.0,142.0,360,84
559e5434,73bb8bdf9c0479c8,4,340.0,691475.825,638.0,554,1,4634.618,57,12,5,473.108,6,1563.8065000000001,1446.1095,-3519164.707691758,-1345.4912036534693,-1285872.5,-1001.0,152.0,152.0,391,84
559e5434,bfc2127d48df8969,4,414.0,1155195.627,712.0,628,1,4855.23,59,13,5,366.305,8,1247.783375,1289.5539999999999,-3502720.457691758,-1326.2412036534693,-1248157.0,-961.5,164.0,164.0,420,92
559e5434,a5213c9d254319dd,4,448.0,1155523.977,712.0,662,1,5013.678,59,13,5,694.655,8,960.4771250000001,961.204,-3506970.457691758,-1314.407870320136,-1244390.0,-946.0,176.0,176.0,448,97
55a040e7,2e0f395996078c58,4,0.0,3804.763,0.0,0,0,255.777,0,0,0,140.629,2,121.89400000000003,121.89400000000003,-475452.05866459734,-172.26247111156385,-119153.5,-121.0,1.0,1.0,4,2
55a040e7,e65a3cc519f9ad80,4,25.0,3932.813,0.0,25,0,284.388,0,0,0,268.679,2,57.86900000000003,57.86900000000003,-557690.3581960566,-210.38395705533895,-151761.5,-148.0,5.0,5.0,7,2
55a040e7,23f9dd354fd92f14,4,78.0,4218.999,106.0,78,0,471.463,0,0,0,554.865,2,-85.22399999999999,-85.22399999999999,-639614.6569769288,-202.5107230177979,-110370.5,-122.0,6.0,6.0,11,6
55b2791d,d52dc38f46752eb5,2,0.0,80.642,0.0,0,0,0.0,0,0,0,80.642,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
55b2791d,9b0cfc86c2ba09b5,4,43.0,451428.241,0.0,43,0,351.213,2,0,0,322.35,2,146.786,146.786,-217575.94416779067,38.960540153613024,50239.0,81.5,4.0,4.0,13,0
55b2791d,fa2415a7dbf48397,4,87.0,1036367.994,44.0,87,0,999.595,7,1,2,429.171,3,325.72866666600004,186.75100000000003,-790389.9692596472,-121.50477324336327,-101314.0,-36.5,7.0,7.0,27,10
55b2791d,7c5647412e538810,4,121.0,1036469.763,44.0,121,0,1027.739,8,2,2,530.94,3,257.882666666,84.98199999999997,-793637.9692596472,-126.00477324336327,-104562.0,-41.0,11.0,11.0,40,10
55b2791d,5b351d50e5aa7dbc,4,202.0,1038505.178,125.0,202,0,1188.83,8,2,2,2566.355,3,-1099.060666667,-1346.749,-807380.9354577729,-110.4595925204717,-66137.0,-15.0,17.0,17.0,53,14
55b2791d,b0f02e51bfbbc210,4,233.0,1121527.666,125.0,233,1,1248.477,10,2,2,169.583,4,1004.1850000000001,748.181,-832898.2687911062,-140.79292585380506,-126567.0,-90.0,21.0,21.0,66,14
55b2791d,921db3a19c44a198,4,250.0,1122129.457,125.0,250,1,1408.22,10,2,2,771.374,4,552.84175,224.11599999999999,-865446.5187911062,-176.9595925204717,-156266.5,-112.5,22.0,22.0,69,14
55b2791d,8916dbc510cb38d7,4,280.0,1122195.619,125.0,280,1,1441.056,10,2,2,837.536,4,503.22024999999996,191.03499999999997,-897697.8366084782,-186.53620721980354,-155904.5,-115.5,27.0,27.0,80,14
55b2791d,9442291cc2bbf0cf,4,312.0,1210617.177,125.0,312,1,1466.022,11,2,2,0.0,5,1079.8384,873.703,-901628.8366084782,-185.53620721980354,-159835.5,-114.5,32.0,32.0,93,14
55b2791d,a537d8788dafad30,4,350.0,1211114.429,163.0,350,1,1634.51,11,2,2,497.252,5,682.0368000000001,376.45099999999996,-903353.8866084781,-191.2695405531369,-134402.0,-97.0,36.0,36.0,107,16
